iter	Logloss	Accuracy
918	0.3820552009	0.8323733333
919	0.3819848448	0.8322666667
920	0.3819391781	0.83232
921	0.381897069	0.8322933333
922	0.3818657114	0.83224
923	0.3817976804	0.83224
924	0.3817029105	0.8324266667
925	0.3816588728	0.83248
926	0.3816057152	0.8325333333
927	0.3815762461	0.8325066667
928	0.3815409151	0.8325333333
929	0.3814849883	0.8324
930	0.3814415682	0.8324533333
931	0.3813574959	0.83264
932	0.3812942828	0.8326666667
933	0.3812522448	0.8326933333
934	0.3811826595	0.83272
935	0.3811476104	0.8326666667
936	0.3811038837	0.8326933333
937	0.3810478936	0.8328266667
938	0.3809687236	0.8328266667
939	0.380915046	0.8328533333
940	0.3808703605	0.8328266667
941	0.3807902931	0.83288
942	0.3807188481	0.83304
943	0.3806408305	0.83312
944	0.3806018741	0.83312
945	0.3805931446	0.8331733333
946	0.3805299221	0.83312
947	0.3804626559	0.8333333333
948	0.3804217158	0.8332533333
949	0.3803515752	0.83328
950	0.3803069376	0.8334133333
951	0.3802773045	0.83344
952	0.3802429679	0.8334933333
953	0.3801929455	0.8335466667
954	0.3801596759	0.8335466667
955	0.3800915681	0.8337333333
956	0.3800264087	0.8337066667
957	0.3799818162	0.83376
958	0.3799748057	0.83384
959	0.3799255886	0.8338933333
960	0.3798766208	0.8338933333
961	0.3797996813	0.8341333333
962	0.3797794773	0.8341066667
963	0.3797112524	0.8338666667
964	0.3796710247	0.83384
965	0.3795969723	0.8339733333
966	0.3795579909	0.8340266667
967	0.3795010165	0.834
968	0.3794342927	0.834
969	0.3793867777	0.8340533333
970	0.3793210499	0.8341066667
971	0.3792791263	0.8342133333
972	0.379220606	0.8341333333
973	0.3792086321	0.8341333333
974	0.3791424491	0.8341333333
975	0.3790653374	0.8340533333
976	0.3790406809	0.8339733333
977	0.3790025843	0.8339466667
978	0.3789604005	0.834
979	0.3788882643	0.8340533333
980	0.3788369124	0.83416
981	0.3787802078	0.83424
982	0.3787288155	0.8342933333
983	0.3786582479	0.8343466667
984	0.3785899838	0.8344
985	0.3785490295	0.8344266667
986	0.3784937795	0.8344533333
987	0.3784704246	0.8345333333
988	0.3784285404	0.8345866667
989	0.3783496318	0.83472
990	0.378276728	0.8346133333
991	0.3782332772	0.8345333333
992	0.3781528362	0.8346933333
993	0.3781411867	0.8346666667
994	0.3781016925	0.8346933333
995	0.3780281124	0.8346666667
996	0.3779975869	0.8346933333
997	0.3779488537	0.8347733333
998	0.377876772	0.8348
999	0.3778293356	0.83488
