iter	Logloss	Accuracy
916	0.2030275695	0.9286933333
917	0.2027994568	0.92912
918	0.2027108204	0.9291466667
919	0.202567511	0.9292266667
920	0.2024374751	0.9297866667
921	0.2023488253	0.92976
922	0.2021833136	0.92968
923	0.2021051736	0.9296266667
924	0.201828998	0.9294933333
925	0.2017662987	0.92952
926	0.2016122166	0.92992
927	0.201499992	0.9297866667
928	0.2014033769	0.9296266667
929	0.2012379507	0.9296
930	0.2010733813	0.9297333333
931	0.2009671516	0.9300533333
932	0.2007488289	0.93
933	0.2006195612	0.9303466667
934	0.2005168084	0.9301333333
935	0.2004233656	0.9301333333
936	0.2002746841	0.93032
937	0.2002120705	0.9304533333
938	0.2001078527	0.9304
939	0.1999947661	0.9305333333
940	0.1999343031	0.9305066667
941	0.1998305569	0.93056
942	0.1997837011	0.9306666667
943	0.1996754145	0.93072
944	0.1996019572	0.9304533333
945	0.1994464741	0.9304533333
946	0.1993043684	0.9305333333
947	0.1990764513	0.93112
948	0.1989560636	0.9310666667
949	0.198876041	0.93104
950	0.1987205088	0.9312533333
951	0.1985939534	0.9313066667
952	0.1984916111	0.9313066667
953	0.1983587028	0.9314666667
954	0.1982203695	0.9317333333
955	0.1980935738	0.9318133333
956	0.1980306814	0.932
957	0.1980159302	0.9319466667
958	0.1978936333	0.93224
959	0.1977633233	0.9324533333
960	0.1975866563	0.9327733333
961	0.1974333928	0.9329066667
962	0.1972276872	0.9329866667
963	0.1971385469	0.9329333333
964	0.1969994984	0.9329333333
965	0.1969298705	0.9330133333
966	0.1968398125	0.9330933333
967	0.1967442095	0.9333066667
968	0.1966591058	0.9333066667
969	0.1965088611	0.9333066667
970	0.1964406747	0.9331733333
971	0.1962649916	0.9335466667
972	0.1962020145	0.9334933333
973	0.1961092015	0.9335733333
974	0.1960125693	0.9333333333
975	0.1959388909	0.9332266667
976	0.195779703	0.9334133333
977	0.195722048	0.93328
978	0.1955652354	0.9333333333
979	0.1954029896	0.93376
980	0.1952733757	0.9338666667
981	0.1950618095	0.9338933333
982	0.1949440161	0.9338666667
983	0.1948720912	0.93384
984	0.1946374625	0.9340266667
985	0.1944023153	0.9344
986	0.1942631659	0.93456
987	0.1941549766	0.9345333333
988	0.1940670073	0.9346133333
989	0.1939268211	0.9347733333
990	0.1938227937	0.9348
991	0.1936708434	0.9345066667
992	0.1935766999	0.9346133333
993	0.1934108744	0.93464
994	0.1932944701	0.9346133333
995	0.1931995648	0.93448
996	0.1931431915	0.9345333333
997	0.1930234408	0.9348
998	0.1928590789	0.93472
999	0.1926602299	0.9350666667
