iter	Logloss	Accuracy
655	0.4008135607	0.8204266667
656	0.4007705881	0.82032
657	0.4007147508	0.8204266667
658	0.4006332995	0.82056
659	0.4005749381	0.82056
660	0.4005098345	0.82048
661	0.4004556503	0.8205333333
662	0.4004243686	0.82048
663	0.4003603748	0.8205333333
664	0.4002701121	0.8207466667
665	0.4002416796	0.8208
666	0.4001565645	0.82088
667	0.4001503382	0.8208533333
668	0.4001057283	0.8208266667
669	0.4000302788	0.82088
670	0.3999972248	0.8208533333
671	0.3998930919	0.82104
672	0.3998625954	0.82104
673	0.3997979808	0.8209333333
674	0.3997479302	0.8209333333
675	0.3996779551	0.8211466667
676	0.399604238	0.82112
677	0.3995477501	0.8213066667
678	0.399508832	0.8213333333
679	0.3994586789	0.8214933333
680	0.3994242603	0.8215466667
681	0.3993681092	0.8215733333
682	0.3993219901	0.8215733333
683	0.3992554362	0.8217066667
684	0.399227524	0.8217333333
685	0.3991906958	0.8218133333
686	0.3991442043	0.82176
687	0.3990937858	0.8218133333
688	0.3990081622	0.8220266667
689	0.3989229934	0.8221333333
690	0.3988578218	0.82232
691	0.3987811203	0.8221333333
692	0.3987060898	0.8221866667
693	0.3986417065	0.8222133333
694	0.3986414908	0.8222133333
695	0.3985567663	0.82216
696	0.3985004677	0.82216
697	0.3984643028	0.82208
698	0.3984159472	0.82208
699	0.3983449454	0.8221866667
700	0.3983188262	0.8221066667
701	0.3982942671	0.8221866667
702	0.3982160099	0.82232
703	0.3981978485	0.8222933333
704	0.3981525159	0.8224
705	0.3980803299	0.82248
706	0.3980010392	0.8225333333
707	0.3979722693	0.8225333333
708	0.3979245591	0.82256
709	0.3978193923	0.8225066667
710	0.3977994197	0.8225333333
711	0.3977352133	0.8226133333
712	0.3976689053	0.8226666667
713	0.3975897879	0.82272
714	0.3975187313	0.8225866667
715	0.3974982344	0.82264
716	0.397453064	0.82272
717	0.3974024295	0.8227733333
718	0.3973169142	0.8229066667
719	0.3972739937	0.8229333333
720	0.397241412	0.8229333333
721	0.3971818184	0.82296
722	0.3971175568	0.8230133333
723	0.3970473254	0.8232266667
724	0.3969585101	0.8232533333
725	0.3968786534	0.82336
726	0.3968454716	0.8234666667
727	0.3967907314	0.8234133333
728	0.3967216103	0.8233066667
729	0.3967027655	0.82336
730	0.3966146123	0.82336
731	0.396583583	0.82344
732	0.3965052798	0.8234666667
733	0.3964595684	0.82352
734	0.3964212512	0.8234933333
735	0.3963482204	0.82336
736	0.3962761829	0.8233866667
737	0.3961920272	0.8234666667
738	0.3961691112	0.8234666667
739	0.3961426656	0.8233866667
740	0.3961252259	0.8233866667
741	0.3961158958	0.8233066667
742	0.3960501263	0.8233066667
743	0.3960135513	0.8231466667
744	0.3959818055	0.8232
745	0.3959207907	0.8231733333
746	0.395905391	0.8232266667
747	0.3958323631	0.8232533333
748	0.3958138723	0.8231733333
749	0.3957705498	0.8232
750	0.3957182862	0.8232533333
751	0.395670175	0.8232266667
752	0.3956128355	0.82352
753	0.3955700863	0.82352
754	0.3955547016	0.8235733333
755	0.3954980846	0.8234933333
756	0.3954291586	0.8236
757	0.3953765294	0.8237333333
758	0.3952945569	0.8238133333
759	0.3952404404	0.8239466667
760	0.3952310363	0.8238666667
761	0.3951808879	0.8239733333
762	0.3951468023	0.8239733333
763	0.3951198022	0.8238666667
764	0.3950713182	0.8238133333
765	0.3950561957	0.82392
766	0.3950069641	0.824
767	0.3949751894	0.8240266667
768	0.3948985863	0.8240533333
769	0.3948563476	0.8240266667
770	0.3948034538	0.8241333333
771	0.394788709	0.8241333333
772	0.3947317539	0.8242133333
773	0.3946941115	0.8242933333
774	0.3946431199	0.82432
775	0.3945996602	0.8244533333
776	0.394530804	0.8244266667
777	0.3944861865	0.8245066667
778	0.3944267309	0.8245333333
779	0.3943920238	0.82456
780	0.3943225866	0.82464
781	0.3942704884	0.8247733333
782	0.3942290471	0.82488
783	0.3941930701	0.8249066667
784	0.3941473696	0.8250133333
785	0.3940609335	0.8251466667
786	0.3940023751	0.82504
787	0.3939719152	0.8250133333
788	0.3939401103	0.8250666667
789	0.3938775286	0.8250133333
790	0.3937963679	0.8250666667
791	0.3937227369	0.82512
792	0.3936306515	0.8250666667
793	0.3935739594	0.8251466667
794	0.3935362392	0.82512
795	0.3934616348	0.82504
796	0.3934146012	0.8252266667
797	0.3934032933	0.8252266667
798	0.3933775465	0.8253866667
799	0.3932691496	0.82544
800	0.3932269121	0.8254933333
801	0.3932170094	0.8254933333
802	0.393179917	0.82544
803	0.3931221681	0.8255466667
804	0.3930868086	0.8255466667
805	0.3930343184	0.82552
806	0.3929812038	0.8255733333
807	0.3929075868	0.8256533333
808	0.3928430682	0.82568
809	0.3926861288	0.8259733333
810	0.3926065188	0.82616
811	0.3925426081	0.8261866667
812	0.3924687638	0.82624
813	0.3924319277	0.8262666667
814	0.3924004485	0.82632
815	0.3923420265	0.8262933333
816	0.3922845977	0.8264
817	0.3922667517	0.8264266667
818	0.392218965	0.8263733333
819	0.3921589496	0.8263466667
820	0.3921255329	0.8264533333
821	0.3920763035	0.8264266667
822	0.3920259796	0.8265866667
823	0.3919979217	0.8265866667
824	0.3919662144	0.8265866667
825	0.3918912542	0.8267466667
826	0.39184285	0.8268266667
827	0.3917883909	0.8267466667
828	0.3917132236	0.82688
829	0.3916649198	0.82696
830	0.3916416817	0.82696
831	0.3916066272	0.8269866667
832	0.3915755065	0.8270933333
833	0.3915306588	0.8271733333
834	0.3915051376	0.82712
835	0.3914322174	0.8270133333
836	0.3913853799	0.8270666667
837	0.3913219548	0.8270133333
838	0.3912596254	0.8273066667
839	0.3911930389	0.8272266667
840	0.3911151419	0.8273066667
841	0.391047411	0.8272533333
842	0.3909614135	0.8275466667
843	0.3909016094	0.8274933333
844	0.390891703	0.82752
845	0.3908303289	0.8276266667
846	0.3908107188	0.8276266667
847	0.390722906	0.8276533333
848	0.3906899708	0.82768
849	0.3906228574	0.82768
850	0.3905795082	0.8278133333
851	0.3905537963	0.8279733333
852	0.3905206194	0.82792
853	0.3904574993	0.8281066667
854	0.3904477955	0.8281066667
855	0.3903872992	0.82808
856	0.3903489587	0.8281866667
857	0.3902970569	0.8281333333
858	0.3902276673	0.8281333333
859	0.3901880115	0.82816
860	0.3901261355	0.8282133333
861	0.3900723825	0.82824
862	0.3900559893	0.8282933333
863	0.3900287962	0.8284
864	0.3899832779	0.8283733333
865	0.3899311568	0.8285066667
866	0.3898318196	0.82864
867	0.3897925504	0.8286133333
868	0.3897583471	0.8285866667
869	0.3897075533	0.8286933333
870	0.3896170288	0.82872
